hour_id_x,date,season_x,year_x,month_x,hour,holiday_x,weekday_x,working_day_x,weather_situation_x,temperature_x,apparent_temperature_x,humidity_x,windspeed_x,casual_x,member_x,count_x,hour_id_y,season_y,year_y,month_y,holiday_y,weekday_y,working_day_y,weather_situation_y,temperature_y,apparent_temperature_y,humidity_y,windspeed_y,casual_y,member_y,count_y,windspeed_category
136,2011-01-06,Winter,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,6,Winter,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Tenang
137,2011-01-06,Winter,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,6,Winter,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Tenang
138,2011-01-06,Winter,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,6,Winter,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Tenang
139,2011-01-07,Winter,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
140,2011-01-07,Winter,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
141,2011-01-07,Winter,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
142,2011-01-07,Winter,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
143,2011-01-07,Winter,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
144,2011-01-07,Winter,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
145,2011-01-07,Winter,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
146,2011-01-07,Winter,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
147,2011-01-07,Winter,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
148,2011-01-07,Winter,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
149,2011-01-07,Winter,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
150,2011-01-07,Winter,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
151,2011-01-07,Winter,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
152,2011-01-07,Winter,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
153,2011-01-07,Winter,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
154,2011-01-07,Winter,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
155,2011-01-07,Winter,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
156,2011-01-07,Winter,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
157,2011-01-07,Winter,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
158,2011-01-07,Winter,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
159,2011-01-07,Winter,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
160,2011-01-07,Winter,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
161,2011-01-07,Winter,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,7,Winter,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Tenang
162,2011-01-08,Winter,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
163,2011-01-08,Winter,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
164,2011-01-08,Winter,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
165,2011-01-08,Winter,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
166,2011-01-08,Winter,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
167,2011-01-08,Winter,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
168,2011-01-08,Winter,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
169,2011-01-08,Winter,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
170,2011-01-08,Winter,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
171,2011-01-08,Winter,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
172,2011-01-08,Winter,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
173,2011-01-08,Winter,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
174,2011-01-08,Winter,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
175,2011-01-08,Winter,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
176,2011-01-08,Winter,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
177,2011-01-08,Winter,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
178,2011-01-08,Winter,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
179,2011-01-08,Winter,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
180,2011-01-08,Winter,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
181,2011-01-08,Winter,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
182,2011-01-08,Winter,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
183,2011-01-08,Winter,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
184,2011-01-08,Winter,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
185,2011-01-08,Winter,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,8,Winter,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Berangin
186,2011-01-09,Winter,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
187,2011-01-09,Winter,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
188,2011-01-09,Winter,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
189,2011-01-09,Winter,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
190,2011-01-09,Winter,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
191,2011-01-09,Winter,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
192,2011-01-09,Winter,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
193,2011-01-09,Winter,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
194,2011-01-09,Winter,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
195,2011-01-09,Winter,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
196,2011-01-09,Winter,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
197,2011-01-09,Winter,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
198,2011-01-09,Winter,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
199,2011-01-09,Winter,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
200,2011-01-09,Winter,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
201,2011-01-09,Winter,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
202,2011-01-09,Winter,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
203,2011-01-09,Winter,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
204,2011-01-09,Winter,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
205,2011-01-09,Winter,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
206,2011-01-09,Winter,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
207,2011-01-09,Winter,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
208,2011-01-09,Winter,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
209,2011-01-09,Winter,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,9,Winter,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Angin Kencang
210,2011-01-10,Winter,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
211,2011-01-10,Winter,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
212,2011-01-10,Winter,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
213,2011-01-10,Winter,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
214,2011-01-10,Winter,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
215,2011-01-10,Winter,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
216,2011-01-10,Winter,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
217,2011-01-10,Winter,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
218,2011-01-10,Winter,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
219,2011-01-10,Winter,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
220,2011-01-10,Winter,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
221,2011-01-10,Winter,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
222,2011-01-10,Winter,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
223,2011-01-10,Winter,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
224,2011-01-10,Winter,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
225,2011-01-10,Winter,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
226,2011-01-10,Winter,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
227,2011-01-10,Winter,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
228,2011-01-10,Winter,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
229,2011-01-10,Winter,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
230,2011-01-10,Winter,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
231,2011-01-10,Winter,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
232,2011-01-10,Winter,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
233,2011-01-10,Winter,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,10,Winter,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Berangin
234,2011-01-11,Winter,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
235,2011-01-11,Winter,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
236,2011-01-11,Winter,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
237,2011-01-11,Winter,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
238,2011-01-11,Winter,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
239,2011-01-11,Winter,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
240,2011-01-11,Winter,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
241,2011-01-11,Winter,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
242,2011-01-11,Winter,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
243,2011-01-11,Winter,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
244,2011-01-11,Winter,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
245,2011-01-11,Winter,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
246,2011-01-11,Winter,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
247,2011-01-11,Winter,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
248,2011-01-11,Winter,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
249,2011-01-11,Winter,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
250,2011-01-11,Winter,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
251,2011-01-11,Winter,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
252,2011-01-11,Winter,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
253,2011-01-11,Winter,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
254,2011-01-11,Winter,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
255,2011-01-11,Winter,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,11,Winter,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Tenang
256,2011-01-12,Winter,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
257,2011-01-12,Winter,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
258,2011-01-12,Winter,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
259,2011-01-12,Winter,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
260,2011-01-12,Winter,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
261,2011-01-12,Winter,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
262,2011-01-12,Winter,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
263,2011-01-12,Winter,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
264,2011-01-12,Winter,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
265,2011-01-12,Winter,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
266,2011-01-12,Winter,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
267,2011-01-12,Winter,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
268,2011-01-12,Winter,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
269,2011-01-12,Winter,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
270,2011-01-12,Winter,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
271,2011-01-12,Winter,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,12,Winter,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Berangin
